collected_at,source,region,childRealTimeBed,childTotalBed,emogCode,emogDesc,emogDstr,emogGrdc2,emogLoca,generalRealTimeBed,generalTotalBed,id,isoRealTimeBed,isoTotalBed,regionCode,updateDate,wholeRealTimeBed,wholeTotalBed
2026-07-18 00:04:35,mediboard,서울특별시,0,0,A1100011,가톨릭대학교여의도성모병원,1120,C,11,8,15,57435923,5,5,11,2026-07-18T00:05:10.00566,13,20
2026-07-18 00:04:35,mediboard,서울특별시,8,8,A1121013,가톨릭대학교은평성모병원,1122,C,11,9,24,57436142,4,4,11,2026-07-18T00:05:10.00566,21,36
2026-07-18 00:04:35,mediboard,서울특별시,3,3,A1100043,강동경희대학교병원,1102,A,11,1,15,57435816,4,5,11,2026-07-18T00:05:10.00566,8,23
2026-07-18 00:04:35,mediboard,서울특별시,2,2,A1100006,강북삼성병원,1123,C,11,0,15,57436136,3,3,11,2026-07-18T00:05:10.00566,5,20
2026-07-18 00:04:35,mediboard,서울특별시,4,4,A1100002,건국대학교병원,1106,C,11,13,20,57436035,3,3,11,2026-07-18T00:05:10.00566,20,27
2026-07-18 00:04:35,mediboard,서울특별시,0,0,A1100039,경찰병원,1118,D,11,2,3,57436040,2,2,11,2026-07-18T00:05:10.00566,4,5
2026-07-18 00:04:35,mediboard,서울특별시,2,3,A1100001,경희대학교병원,1111,C,11,9,15,57435978,4,5,11,2026-07-18T00:05:10.00566,15,23
2026-07-18 00:04:35,mediboard,서울특별시,1,3,A1100014,고려대학교의과대학부속구로병원,1107,A,11,10,29,57435924,4,5,11,2026-07-18T00:05:10.00566,15,37
2026-07-18 00:04:35,mediboard,서울특별시,0,0,A1100026,구로성심병원,1107,D,11,5,9,57436139,1,1,11,2026-07-18T00:05:10.00566,6,10
2026-07-18 00:04:35,mediboard,서울특별시,3,3,A1100052,국립중앙의료원,1124,C,11,10,17,57436086,8,10,11,2026-07-18T00:05:10.00566,21,30
