collected_at,source,region,childRealTimeBed,childTotalBed,emogCode,emogDesc,emogDstr,emogGrdc2,emogLoca,generalRealTimeBed,generalTotalBed,id,isoRealTimeBed,isoTotalBed,regionCode,updateDate,wholeRealTimeBed,wholeTotalBed
2026-07-26 00:56:04,mediboard,서울특별시,0,0,A1100041,의료법인서울효천의료재단에이치플러스양지병원,1105,C,11,16,18,58398165,3,3,11,2026-07-26T00:55:10.006166,19,21
2026-07-26 00:56:04,mediboard,서울특별시,0,0,A1100023,의료법인청구성심병원,1122,D,11,10,10,58398164,1,1,11,2026-07-26T00:55:10.006166,11,11
2026-07-26 00:56:04,mediboard,서울특별시,0,0,A1100075,의료법인풍산의료재단동부제일병원,1125,D,11,7,7,58398120,1,1,11,2026-07-26T00:55:10.006166,8,8
2026-07-26 00:56:04,mediboard,서울특별시,2,2,A1100020,의료법인한전의료재단한일병원,1110,C,11,8,21,58398331,4,4,11,2026-07-26T00:55:10.006166,14,27
2026-07-26 00:56:04,mediboard,서울특별시,8,8,A1100005,이화여자대학교의과대학부속목동병원,1119,A,11,12,19,58398432,5,6,11,2026-07-26T00:55:10.006166,25,33
2026-07-26 00:56:04,mediboard,서울특별시,6,9,A1120796,이화여자대학교의과대학부속서울병원,1104,C,11,3,14,58398393,8,8,11,2026-07-26T00:55:10.006166,17,31
2026-07-26 00:56:04,mediboard,서울특별시,0,0,A1100016,인제대학교상계백병원,1109,C,11,3,16,58398434,5,7,11,2026-07-26T00:55:10.006166,8,23
2026-07-26 00:56:04,mediboard,서울특별시,-2,14,A1100009,재단법인아산사회복지재단서울아산병원,1118,C,11,5,36,58398330,13,26,11,2026-07-26T00:55:10.006166,13,73
2026-07-26 00:56:04,mediboard,서울특별시,0,4,A1100003,중앙대학교병원,1112,C,11,7,18,58398271,0,0,11,2026-07-26T00:55:10.006166,7,22
2026-07-26 00:56:04,mediboard,서울특별시,7,9,A1100012,학교법인가톨릭학원가톨릭대학교서울성모병원,1115,C,11,-9,28,58398219,6,8,11,2026-07-26T00:55:10.006166,2,43
2026-07-26 00:56:04,mediboard,서울특별시,4,4,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),1117,A,11,16,30,58398329,6,9,11,2026-07-26T00:55:10.006166,26,43
2026-07-26 00:56:04,mediboard,서울특별시,0,0,A1100053,한국보훈복지의료공단중앙보훈병원,1102,C,11,19,22,58398278,3,3,11,2026-07-26T00:55:10.006166,22,25
2026-07-26 00:56:04,mediboard,서울특별시,0,0,A1100027,한국원자력의학원원자력병원,1109,D,11,8,9,58398118,3,3,11,2026-07-26T00:55:10.006166,11,12
2026-07-26 00:56:04,mediboard,서울특별시,3,3,A1100055,한림대학교강남성심병원,1120,C,11,13,20,58398334,5,5,11,2026-07-26T00:55:10.006166,21,28
2026-07-26 00:56:04,mediboard,서울특별시,0,3,A1100013,한양대학교병원,1116,A,11,18,20,58398487,8,12,11,2026-07-26T00:55:10.006166,26,35
2026-07-26 00:56:04,mediboard,서울특별시,0,0,A1100051,혜민병원,1106,D,11,8,9,58398333,1,1,11,2026-07-26T00:55:10.006166,9,10
2026-07-26 00:56:04,mediboard,서울특별시,0,0,A1100019,홍익병원,1119,D,11,7,9,58398275,1,1,11,2026-07-26T00:55:10.006166,8,10
2026-07-26 00:56:04,mediboard,서울특별시,0,0,A1100049,희명병원,1108,D,11,6,10,58398491,1,1,11,2026-07-26T00:55:10.006166,7,11
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200028,(의)서일의료재단기장병원,1203,D,12,9,9,58398395,1,1,12,2026-07-26T00:55:10.006166,10,10
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200004,고신대학교복음병원,1211,C,12,21,25,58398168,5,5,12,2026-07-26T00:55:10.006166,26,30
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200045,구포성심병원,1208,D,12,5,9,58398226,1,1,12,2026-07-26T00:55:10.006166,6,10
2026-07-26 00:56:04,mediboard,부산광역시,3,3,A1200018,대동병원,1206,C,12,10,15,58398281,2,3,12,2026-07-26T00:55:10.006166,15,21
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200015,동남권원자력의학원원자력병원,1203,D,12,9,9,58398338,1,1,12,2026-07-26T00:55:10.006166,10,10
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200011,동래봉생병원,1206,D,12,5,8,58398441,2,2,12,2026-07-26T00:55:10.006166,7,10
2026-07-26 00:56:04,mediboard,부산광역시,3,3,A1200003,동아대학교병원,1211,A,12,22,26,58398493,7,8,12,2026-07-26T00:55:10.006166,32,37
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200024,부산광역시의료원,1213,D,12,15,18,58398443,2,8,12,2026-07-26T00:55:10.006166,17,26
2026-07-26 00:56:04,mediboard,부산광역시,3,3,A1200002,부산대학교병원,1211,C,12,19,19,58398122,3,3,12,2026-07-26T00:55:10.006166,25,25
2026-07-26 00:56:04,mediboard,부산광역시,4,4,A1200013,부산성모병원(재단법인 천주교부산교구유지재단),1204,D,12,4,10,58398337,5,5,12,2026-07-26T00:55:10.006166,13,19
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200007,비에이치에스한서병원,1212,C,12,15,17,58398336,3,3,12,2026-07-26T00:55:10.006166,18,20
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200021,삼육부산병원,1211,D,12,8,9,58398224,1,1,12,2026-07-26T00:55:10.006166,9,10
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200014,영도병원,1214,D,12,7,7,58398223,2,2,12,2026-07-26T00:55:10.006166,9,9
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200009,의료법인 광혜의료재단 광혜병원,1206,D,12,7,9,58398440,3,3,12,2026-07-26T00:55:10.006166,10,12
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200098,의료법인 센텀의료재단 센텀종합병원,1212,D,12,5,9,58398339,1,1,12,2026-07-26T00:55:10.006166,6,10
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200020,의료법인 온그룹의료재단 온병원,1207,C,12,14,20,58398123,2,3,12,2026-07-26T00:55:10.006166,16,23
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200008,의료법인 은성의료재단 좋은강안병원,1212,D,12,11,18,58398279,3,3,12,2026-07-26T00:55:10.006166,14,21
2026-07-26 00:56:04,mediboard,부산광역시,1,1,A1200005,의료법인 은성의료재단 좋은삼선병원,1209,C,12,10,13,58398222,6,6,12,2026-07-26T00:55:10.006166,17,20
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200006,의료법인 인당의료재단 부민병원,1208,D,12,7,10,58398439,2,2,12,2026-07-26T00:55:10.006166,9,12
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1205143,의료법인 인당의료재단 해운대부민병원,1216,D,12,7,9,58398396,1,1,12,2026-07-26T00:55:10.006166,8,10
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200012,의료법인 행도의료재단 해동병원,1214,D,12,6,6,58398169,1,1,12,2026-07-26T00:55:10.006166,7,7
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200017,의료법인정화의료재단 봉생기념병원,1205,D,12,8,9,58398280,1,2,12,2026-07-26T00:55:10.006166,9,11
2026-07-26 00:56:04,mediboard,부산광역시,2,3,A1200022,인제대학교 해운대백병원,1216,A,12,4,29,58398394,4,5,12,2026-07-26T00:55:10.006166,10,37
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200001,인제대학교부산백병원,1207,C,12,12,18,58398335,3,3,12,2026-07-26T00:55:10.006166,15,21
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200023,재단법인천주교부산교구유지재단 메리놀병원,1215,D,12,5,9,58398225,1,1,12,2026-07-26T00:55:10.006166,6,10
2026-07-26 00:56:04,mediboard,부산광역시,2,2,A1200026,좋은문화병원,1205,D,12,4,7,58398125,3,3,12,2026-07-26T00:55:10.006166,9,12
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200025,학교법인 춘해병원,1207,D,12,6,9,58398124,1,1,12,2026-07-26T00:55:10.006166,7,10
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200019,학교법인)동의병원,1207,D,12,12,14,58398170,1,1,12,2026-07-26T00:55:10.006166,13,15
2026-07-26 00:56:04,mediboard,부산광역시,0,0,A1200016,한국보훈복지의료공단 부산보훈병원,1209,D,12,10,11,58398442,2,2,12,2026-07-26T00:55:10.006166,12,13
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300081,(재)미리내천주성삼성직수도회천주성삼병원,1307,D,13,8,9,58398341,1,2,13,2026-07-26T00:55:10.006166,9,11
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300018,강남종합병원,1304,D,13,12,15,58398448,1,1,13,2026-07-26T00:55:10.006166,13,16
2026-07-26 00:56:04,mediboard,인천광역시,4,4,A1300002,경북대학교병원,1308,A,13,16,27,58398444,5,5,13,2026-07-26T00:55:10.006166,25,36
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1303386,계명대학교대구동산병원,1308,D,13,10,12,58398172,2,2,13,2026-07-26T00:55:10.006166,12,14
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300003,계명대학교동산병원,1302,C,13,7,20,58398126,5,5,13,2026-07-26T00:55:10.006166,12,25
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300008,곽병원,1308,D,13,6,10,58398447,2,2,13,2026-07-26T00:55:10.006166,8,12
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300038,나사렛종합병원,1302,D,13,5,9,58398494,4,10,13,2026-07-26T00:55:10.006166,9,19
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300004,대구가톨릭대학교병원,1301,C,13,11,24,58398228,4,4,13,2026-07-26T00:55:10.006166,15,28
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300005,대구가톨릭대학교칠곡가톨릭병원,1305,D,13,0,9,58398445,1,1,13,2026-07-26T00:55:10.006166,1,10
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300076,대구굿모닝병원,1306,D,13,16,17,58398449,2,2,13,2026-07-26T00:55:10.006166,18,19
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300007,대구의료원,1306,D,13,18,18,58398446,2,2,13,2026-07-26T00:55:10.006166,20,20
2026-07-26 00:56:04,mediboard,인천광역시,5,5,A1300009,대구파티마병원,1304,C,13,7,25,58398229,6,7,13,2026-07-26T00:55:10.006166,18,37
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300110,더블유병원,1302,D,13,7,10,58398282,1,1,13,2026-07-26T00:55:10.006166,8,11
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300034,드림종합병원,1301,D,13,7,8,58398340,2,2,13,2026-07-26T00:55:10.006166,9,10
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300045,삼일병원,1302,D,13,12,14,58398231,1,1,13,2026-07-26T00:55:10.006166,13,15
2026-07-26 00:56:04,mediboard,인천광역시,2,3,A1300001,영남대학교병원,1301,A,13,21,28,58398227,5,5,13,2026-07-26T00:55:10.006166,28,36
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300006,의료법인구의료재단구병원,1302,D,13,8,10,58398171,1,1,13,2026-07-26T00:55:10.006166,9,11
2026-07-26 00:56:04,mediboard,인천광역시,8,9,A1300010,칠곡경북대학교병원,1305,C,13,14,23,58398397,6,6,13,2026-07-26T00:55:10.006166,26,36
2026-07-26 00:56:04,mediboard,인천광역시,0,0,A1300011,한국보훈복지의료공단대구보훈병원,1302,D,13,11,12,58398230,2,2,13,2026-07-26T00:55:10.006166,13,14
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400008,(의)성세의료재단 뉴성민병원,1407,D,14,9,9,58398174,1,1,14,2026-07-26T00:55:10.006166,10,10
2026-07-26 00:56:04,mediboard,대구광역시,2,3,A1400015,가톨릭관동대학교국제성모병원,1407,C,14,16,23,58398285,4,5,14,2026-07-26T00:55:10.006166,22,31
2026-07-26 00:56:04,mediboard,대구광역시,2,4,A1400012,가톨릭대학교 인천성모병원,1406,C,14,9,19,58398399,6,8,14,2026-07-26T00:55:10.006166,17,31
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400010,검단탑병원,1407,C,14,17,18,58398127,3,3,14,2026-07-26T00:55:10.006166,20,21
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1403617,비에스종합병원,1401,D,14,9,10,58398344,1,1,14,2026-07-26T00:55:10.006166,10,11
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400013,안은의료재단 부평세림병원,1406,C,14,15,16,58398284,4,4,14,2026-07-26T00:55:10.006166,19,20
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400005,온누리병원,1407,D,14,8,9,58398398,2,2,14,2026-07-26T00:55:10.006166,10,11
2026-07-26 00:56:04,mediboard,대구광역시,5,11,A1400001,의료법인 길의료재단 길병원,1404,A,14,5,25,58398450,5,7,14,2026-07-26T00:55:10.006166,13,41
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400011,의료법인 나사렛의료재단 나사렛국제병원,1408,C,14,15,17,58398128,3,5,14,2026-07-26T00:55:10.006166,18,22
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400003,의료법인 루가의료재단 나은병원,1407,C,14,10,11,58398173,10,10,14,2026-07-26T00:55:10.006166,20,21
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400007,의료법인 성수의료재단 인천백병원,1405,D,14,5,5,58398283,1,1,14,2026-07-26T00:55:10.006166,6,6
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400014,의료법인인성의료재단한림병원,1402,C,14,13,17,58398400,4,4,14,2026-07-26T00:55:10.006166,17,21
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400017,인천광역시의료원,1405,D,14,14,15,58398176,2,2,14,2026-07-26T00:55:10.006166,16,17
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400037,인천광역시의료원백령병원,1409,D,14,5,5,58398287,1,1,14,2026-07-26T00:55:10.006166,6,6
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400009,인천기독병원,1410,D,14,7,8,58398175,1,1,14,2026-07-26T00:55:10.006166,8,9
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400016,인천사랑병원,1403,C,14,8,14,58398342,7,7,14,2026-07-26T00:55:10.006166,15,21
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1403372,인천세종병원,1402,C,14,15,18,58398343,3,3,14,2026-07-26T00:55:10.006166,18,21
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400018,인천적십자병원,1408,D,14,8,8,58398286,2,2,14,2026-07-26T00:55:10.006166,10,10
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1403871,인천힘찬종합병원,1404,D,14,16,17,58398401,3,6,14,2026-07-26T00:55:10.006166,19,23
2026-07-26 00:56:04,mediboard,대구광역시,6,9,A1400002,인하대학교의과대학부속병원,1410,A,14,5,20,58398232,9,9,14,2026-07-26T00:55:10.006166,18,36
2026-07-26 00:56:04,mediboard,대구광역시,0,0,A1400004,현대유비스병원,1403,D,14,12,18,58398451,1,1,14,2026-07-26T00:55:10.006166,13,19
2026-07-26 00:56:04,mediboard,광주광역시,5,7,A1500019,KS병원,1501,C,15,4,15,58398402,3,3,15,2026-07-26T00:55:10.006166,12,25
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500021,광주기독병원,1502,C,15,11,20,58398403,3,6,15,2026-07-26T00:55:10.006166,14,26
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500015,광주병원,1504,D,15,5,10,58398131,1,1,15,2026-07-26T00:55:10.006166,6,11
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500004,광주보훈병원,1501,D,15,11,14,58398233,2,2,15,2026-07-26T00:55:10.006166,13,16
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1502007,광주센트럴병원,1501,D,15,9,10,58398455,1,1,15,2026-07-26T00:55:10.006166,10,11
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500018,광주수완병원,1501,D,15,9,9,58398132,0,1,15,2026-07-26T00:55:10.006166,9,10
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500009,광주씨티병원,1502,D,15,8,10,58398129,1,1,15,2026-07-26T00:55:10.006166,9,11
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500005,광주일곡병원,1504,D,15,9,9,58398495,1,1,15,2026-07-26T00:55:10.006166,10,10
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500016,광주한국병원,1505,D,15,13,15,58398347,1,1,15,2026-07-26T00:55:10.006166,14,16
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500003,광주현대병원,1504,D,15,8,9,58398345,2,2,15,2026-07-26T00:55:10.006166,10,11
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500007,광주희망병원,1504,D,15,4,9,58398177,1,1,15,2026-07-26T00:55:10.006166,5,10
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500013,동아병원,1502,D,15,8,9,58398130,1,1,15,2026-07-26T00:55:10.006166,9,10
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500014,미래로21병원,1505,D,15,9,9,58398346,1,1,15,2026-07-26T00:55:10.006166,10,10
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500022,상무병원,1505,D,15,8,9,58398454,1,1,15,2026-07-26T00:55:10.006166,9,10
2026-07-26 00:56:04,mediboard,광주광역시,2,2,A1500020,서광병원,1505,C,15,15,18,58398498,3,3,15,2026-07-26T00:55:10.006166,20,23
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500006,신가병원,1501,D,15,8,9,58398496,2,2,15,2026-07-26T00:55:10.006166,10,11
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500010,운암한국병원,1504,D,15,9,9,58398453,1,1,15,2026-07-26T00:55:10.006166,10,10
2026-07-26 00:56:04,mediboard,광주광역시,3,4,A1500002,전남대학교병원,1503,A,15,15,28,58398452,7,7,15,2026-07-26T00:55:10.006166,25,39
2026-07-26 00:56:04,mediboard,광주광역시,3,4,A1500001,조선대학교병원,1503,A,15,11,23,58398288,5,5,15,2026-07-26T00:55:10.006166,19,32
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500011,첨단종합병원,1501,C,15,19,22,58398497,3,3,15,2026-07-26T00:55:10.006166,22,25
2026-07-26 00:56:04,mediboard,광주광역시,0,0,A1500017,하남성심병원,1501,D,15,19,19,58398289,1,2,15,2026-07-26T00:55:10.006166,20,21
2026-07-26 00:56:04,mediboard,대전광역시,0,0,A1600004,대전보훈병원,1601,D,16,7,7,58398133,2,2,16,2026-07-26T00:55:10.006166,9,9
2026-07-26 00:56:04,mediboard,대전광역시,0,0,A1600003,대전한국병원,1602,D,16,6,9,58398290,1,1,16,2026-07-26T00:55:10.006166,7,10
2026-07-26 00:56:04,mediboard,대전광역시,0,0,A1602246,대청병원,1603,D,16,6,9,58398404,1,1,16,2026-07-26T00:55:10.006166,7,10
2026-07-26 00:56:04,mediboard,대전광역시,0,0,A1600008,의료법인영훈의료재단대전선병원,1605,C,16,17,17,58398291,4,9,16,2026-07-26T00:55:10.006166,21,26
2026-07-26 00:56:04,mediboard,대전광역시,0,0,A1600007,의료법인영훈의료재단유성선병원,1604,C,16,11,17,58398179,3,7,16,2026-07-26T00:55:10.006166,14,24
2026-07-26 00:56:04,mediboard,대전광역시,4,6,A1600001,충남대학교병원,1605,A,16,6,28,58398234,5,5,16,2026-07-26T00:55:10.006166,15,39
2026-07-26 00:56:04,mediboard,대전광역시,0,0,A1600005,학교법인가톨릭학원가톨릭대학교대전성모병원,1605,C,16,7,19,58398499,3,3,16,2026-07-26T00:55:10.006166,10,22
2026-07-26 00:56:04,mediboard,대전광역시,5,5,A1600006,학교법인건양교육재단건양대학교병원,1603,A,16,19,24,58398178,5,5,16,2026-07-26T00:55:10.006166,29,34
2026-07-26 00:56:04,mediboard,대전광역시,0,0,A1600002,학교법인을지학원대전을지대학교병원,1603,C,16,17,23,58398456,6,6,16,2026-07-26T00:55:10.006166,23,29
2026-07-26 00:56:04,mediboard,울산광역시,0,0,A1700001,서울산보람병원,1704,D,17,5,10,58398180,1,1,17,2026-07-26T00:55:10.006166,6,11
2026-07-26 00:56:04,mediboard,울산광역시,0,0,A1700003,울산병원,1701,C,17,15,19,58398348,3,3,17,2026-07-26T00:55:10.006166,18,22
2026-07-26 00:56:04,mediboard,울산광역시,0,0,A1700002,의료법인동강의료재단동강병원,1705,C,17,23,24,58398405,3,3,17,2026-07-26T00:55:10.006166,26,27
2026-07-26 00:56:04,mediboard,울산광역시,0,0,A1700025,의료법인송은의료재단울산시티병원,1703,C,17,13,17,58398349,3,3,17,2026-07-26T00:55:10.006166,16,20
2026-07-26 00:56:04,mediboard,울산광역시,0,0,A1700011,의료법인은성의료재단좋은삼정병원,1701,D,17,8,9,58398406,1,1,17,2026-07-26T00:55:10.006166,9,10
2026-07-26 00:56:04,mediboard,울산광역시,0,0,A1700028,의료법인정안의료재단중앙병원,1701,C,17,8,17,58398235,3,3,17,2026-07-26T00:55:10.006166,11,20
2026-07-26 00:56:04,mediboard,울산광역시,8,8,A1700004,학교법인울산공업학원울산대학교병원,1702,A,17,8,23,58398292,6,6,17,2026-07-26T00:55:10.006166,22,37
2026-07-26 00:56:04,mediboard,경기도,0,0,A2100019,(의)영문의료재단다보스병원,2136,C,21,8,13,58398136,7,7,21,2026-07-26T00:55:10.006166,15,20
2026-07-26 00:56:04,mediboard,경기도,0,0,A2100122,(의)효심의료재단용인서울병원,2136,D,21,9,10,58398508,0,0,21,2026-07-26T00:55:10.006166,9,10
2026-07-26 00:56:04,mediboard,경기도,0,0,A2100052,가톨릭대학교부천성모병원,2113,C,21,17,31,58398141,6,6,21,2026-07-26T00:55:10.006166,23,37
