collected_at,source,region,childRealTimeBed,childTotalBed,emogCode,emogDesc,emogDstr,emogGrdc2,emogLoca,generalRealTimeBed,generalTotalBed,id,isoRealTimeBed,isoTotalBed,regionCode,updateDate,wholeRealTimeBed,wholeTotalBed
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100011,가톨릭대학교여의도성모병원,1120,C,11,11,15,51930905,5,5,11,2026-06-02T04:50:10.004757,16,20
2026-06-02 04:51:32,mediboard,서울특별시,7,8,A1121013,가톨릭대학교은평성모병원,1122,C,11,15,24,51931123,4,4,11,2026-06-02T04:50:10.004757,26,36
2026-06-02 04:51:32,mediboard,서울특별시,3,3,A1100043,강동경희대학교병원,1102,A,11,11,15,51930796,5,5,11,2026-06-02T04:50:10.004757,19,23
2026-06-02 04:51:32,mediboard,서울특별시,2,2,A1100006,강북삼성병원,1123,C,11,11,15,51931117,3,3,11,2026-06-02T04:50:10.004757,16,20
2026-06-02 04:51:32,mediboard,서울특별시,3,4,A1100002,건국대학교병원,1106,C,11,12,20,51931017,3,3,11,2026-06-02T04:50:10.004757,18,27
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100039,경찰병원,1118,D,11,3,3,51931022,2,2,11,2026-06-02T04:50:10.004757,5,5
2026-06-02 04:51:32,mediboard,서울특별시,3,3,A1100001,경희대학교병원,1111,C,11,12,15,51930960,4,5,11,2026-06-02T04:50:10.004757,19,23
2026-06-02 04:51:32,mediboard,서울특별시,3,3,A1100014,고려대학교의과대학부속구로병원,1107,A,11,8,29,51930906,5,5,11,2026-06-02T04:50:10.004757,16,37
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100026,구로성심병원,1107,D,11,7,9,51931120,1,1,11,2026-06-02T04:50:10.004757,8,10
2026-06-02 04:51:32,mediboard,서울특별시,3,3,A1100052,국립중앙의료원,1124,C,11,11,17,51931068,5,5,11,2026-06-02T04:50:10.004757,19,25
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1122033,기쁨병원,1115,D,11,3,4,51930750,1,1,11,2026-06-02T04:50:10.004757,4,5
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100048,노원을지대학교병원,1109,C,11,17,17,51930748,5,5,11,2026-06-02T04:50:10.004757,22,22
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100044,녹색병원,1125,D,11,-2,5,51931067,5,5,11,2026-06-02T04:50:10.004757,3,10
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100037,대림성모병원,1120,D,11,8,8,51930909,2,2,11,2026-06-02T04:50:10.004757,10,10
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100024,명지성모병원,1120,D,11,7,8,51930746,2,2,11,2026-06-02T04:50:10.004757,9,10
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100036,부민병원,1104,D,11,10,10,51931121,1,1,11,2026-06-02T04:50:10.004757,11,11
2026-06-02 04:51:32,mediboard,서울특별시,2,4,A1100010,삼성서울병원,1101,C,11,-2,52,51931018,3,4,11,2026-06-02T04:50:10.004757,3,60
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100021,삼육서울병원,1111,C,11,12,13,51931019,6,7,11,2026-06-02T04:50:10.004757,18,20
2026-06-02 04:51:32,mediboard,서울특별시,7,12,A1100017,서울대학교병원,1123,A,11,-5,24,51930745,7,8,11,2026-06-02T04:50:10.004757,7,42
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100050,서울성심병원,1111,D,11,15,17,51931023,3,3,11,2026-06-02T04:50:10.004757,18,20
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100029,서울적십자병원,1123,D,11,9,10,51930850,1,1,11,2026-06-02T04:50:10.004757,10,11
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100022,서울특별시동부병원,1111,D,11,8,8,51930793,2,2,11,2026-06-02T04:50:10.004757,10,10
2026-06-02 04:51:32,mediboard,서울특별시,3,3,A1100040,서울특별시보라매병원,1112,C,11,22,31,51930851,3,3,11,2026-06-02T04:50:10.004757,28,37
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100223,서울특별시서남병원,1119,D,11,5,6,51930797,2,2,11,2026-06-02T04:50:10.004757,7,8
2026-06-02 04:51:32,mediboard,서울특별시,3,3,A1100035,서울특별시서울의료원,1125,A,11,16,19,51931021,5,5,11,2026-06-02T04:50:10.004757,24,27
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100028,성심의료재단강동성심병원,1102,C,11,9,15,51931020,8,9,11,2026-06-02T04:50:10.004757,17,24
2026-06-02 04:51:32,mediboard,서울특별시,0,0,A1100054,성애의료재단성애병원,1120,C,11,13,15,51931069,5,11,11,2026-06-02T04:50:10.004757,18,26
