collected_at,source,region,childRealTimeBed,childTotalBed,emogCode,emogDesc,emogDstr,emogGrdc2,emogLoca,generalRealTimeBed,generalTotalBed,id,isoRealTimeBed,isoTotalBed,regionCode,updateDate,wholeRealTimeBed,wholeTotalBed
2026-06-30 01:51:36,mediboard,인천광역시,0,0,A1300034,드림종합병원,1301,D,13,8,8,55286673,2,2,13,2026-06-30T01:50:10.005633,10,10
2026-06-30 01:51:36,mediboard,인천광역시,0,0,A1300045,삼일병원,1302,D,13,13,14,55286562,1,1,13,2026-06-30T01:50:10.005633,14,15
2026-06-30 01:51:36,mediboard,인천광역시,3,3,A1300001,영남대학교병원,1301,A,13,20,28,55286558,5,5,13,2026-06-30T01:50:10.005633,28,36
2026-06-30 01:51:36,mediboard,인천광역시,0,0,A1300006,의료법인구의료재단구병원,1302,D,13,9,10,55286505,1,1,13,2026-06-30T01:50:10.005633,10,11
2026-06-30 01:51:36,mediboard,인천광역시,7,9,A1300010,칠곡경북대학교병원,1305,C,13,18,23,55286730,6,6,13,2026-06-30T01:50:10.005633,29,36
2026-06-30 01:51:36,mediboard,인천광역시,0,0,A1300011,한국보훈복지의료공단대구보훈병원,1302,D,13,12,12,55286561,2,2,13,2026-06-30T01:50:10.005633,14,14
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400008,(의)성세의료재단 뉴성민병원,1407,D,14,9,9,55286508,1,1,14,2026-06-30T01:50:10.005633,10,10
2026-06-30 01:51:36,mediboard,대구광역시,1,3,A1400015,가톨릭관동대학교국제성모병원,1407,C,14,10,23,55286618,2,5,14,2026-06-30T01:50:10.005633,13,31
2026-06-30 01:51:36,mediboard,대구광역시,2,4,A1400012,가톨릭대학교 인천성모병원,1406,C,14,0,19,55286732,4,8,14,2026-06-30T01:50:10.005633,6,31
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400010,검단탑병원,1407,C,14,13,18,55286460,3,3,14,2026-06-30T01:50:10.005633,16,21
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1403617,비에스종합병원,1401,D,14,9,10,55286677,1,1,14,2026-06-30T01:50:10.005633,10,11
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400013,안은의료재단 부평세림병원,1406,C,14,15,16,55286617,4,4,14,2026-06-30T01:50:10.005633,19,20
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400005,온누리병원,1407,D,14,7,9,55286731,2,2,14,2026-06-30T01:50:10.005633,9,11
2026-06-30 01:51:36,mediboard,대구광역시,8,11,A1400001,의료법인 길의료재단 길병원,1404,A,14,4,25,55286784,4,7,14,2026-06-30T01:50:10.005633,14,41
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400011,의료법인 나사렛의료재단 나사렛국제병원,1408,C,14,14,17,55286461,3,5,14,2026-06-30T01:50:10.005633,17,22
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400003,의료법인 루가의료재단 나은병원,1407,C,14,9,11,55286507,10,10,14,2026-06-30T01:50:10.005633,19,21
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400007,의료법인 성수의료재단 인천백병원,1405,D,14,5,5,55286616,1,1,14,2026-06-30T01:50:10.005633,6,6
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400014,의료법인인성의료재단한림병원,1402,C,14,14,17,55286733,4,4,14,2026-06-30T01:50:10.005633,18,21
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400017,인천광역시의료원,1405,D,14,14,15,55286510,2,2,14,2026-06-30T01:50:10.005633,16,17
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400037,인천광역시의료원백령병원,1409,D,14,5,5,55286620,1,1,14,2026-06-30T01:50:10.005633,6,6
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400009,인천기독병원,1410,D,14,8,8,55286509,1,1,14,2026-06-30T01:50:10.005633,9,9
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400016,인천사랑병원,1403,C,14,10,14,55286675,7,7,14,2026-06-30T01:50:10.005633,17,21
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1403372,인천세종병원,1402,C,14,13,18,55286676,3,3,14,2026-06-30T01:50:10.005633,16,21
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400018,인천적십자병원,1408,D,14,7,8,55286619,2,2,14,2026-06-30T01:50:10.005633,9,10
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1403871,인천힘찬종합병원,1404,D,14,14,17,55286734,3,6,14,2026-06-30T01:50:10.005633,17,23
2026-06-30 01:51:36,mediboard,대구광역시,5,9,A1400002,인하대학교의과대학부속병원,1410,A,14,8,20,55286563,9,9,14,2026-06-30T01:50:10.005633,20,36
2026-06-30 01:51:36,mediboard,대구광역시,0,0,A1400004,현대유비스병원,1403,D,14,18,18,55286785,1,1,14,2026-06-30T01:50:10.005633,19,19
2026-06-30 01:51:36,mediboard,광주광역시,7,7,A1500019,KS병원,1501,C,15,11,15,55286735,3,3,15,2026-06-30T01:50:10.005633,21,25
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500021,광주기독병원,1502,C,15,8,20,55286736,3,6,15,2026-06-30T01:50:10.005633,11,26
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500015,광주병원,1504,D,15,7,10,55286464,1,1,15,2026-06-30T01:50:10.005633,8,11
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500004,광주보훈병원,1501,D,15,13,14,55286564,2,2,15,2026-06-30T01:50:10.005633,15,16
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1502007,광주센트럴병원,1501,D,15,8,10,55286789,1,1,15,2026-06-30T01:50:10.005633,9,11
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500018,광주수완병원,1501,D,15,8,9,55286465,0,1,15,2026-06-30T01:50:10.005633,8,10
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500009,광주씨티병원,1502,D,15,8,10,55286462,1,1,15,2026-06-30T01:50:10.005633,9,11
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500005,광주일곡병원,1504,D,15,9,9,55286830,1,1,15,2026-06-30T01:50:10.005633,10,10
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500016,광주한국병원,1505,D,15,11,15,55286680,1,1,15,2026-06-30T01:50:10.005633,12,16
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500003,광주현대병원,1504,D,15,6,9,55286678,2,2,15,2026-06-30T01:50:10.005633,8,11
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500007,광주희망병원,1504,D,15,7,9,55286511,1,1,15,2026-06-30T01:50:10.005633,8,10
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500013,동아병원,1502,D,15,7,9,55286463,1,1,15,2026-06-30T01:50:10.005633,8,10
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500014,미래로21병원,1505,D,15,9,9,55286679,1,1,15,2026-06-30T01:50:10.005633,10,10
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500022,상무병원,1505,D,15,8,9,55286788,1,1,15,2026-06-30T01:50:10.005633,9,10
2026-06-30 01:51:36,mediboard,광주광역시,2,2,A1500020,서광병원,1505,C,15,17,18,55286833,3,3,15,2026-06-30T01:50:10.005633,22,23
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500006,신가병원,1501,D,15,9,9,55286831,2,2,15,2026-06-30T01:50:10.005633,11,11
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500010,운암한국병원,1504,D,15,8,9,55286787,1,1,15,2026-06-30T01:50:10.005633,9,10
2026-06-30 01:51:36,mediboard,광주광역시,0,4,A1500002,전남대학교병원,1503,A,15,19,28,55286786,6,7,15,2026-06-30T01:50:10.005633,25,39
2026-06-30 01:51:36,mediboard,광주광역시,4,4,A1500001,조선대학교병원,1503,A,15,19,23,55286621,5,5,15,2026-06-30T01:50:10.005633,28,32
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500011,첨단종합병원,1501,C,15,18,22,55286832,3,3,15,2026-06-30T01:50:10.005633,21,25
2026-06-30 01:51:36,mediboard,광주광역시,0,0,A1500017,하남성심병원,1501,D,15,19,19,55286622,1,2,15,2026-06-30T01:50:10.005633,20,21
2026-06-30 01:51:36,mediboard,대전광역시,0,0,A1600004,대전보훈병원,1601,D,16,7,7,55286466,2,2,16,2026-06-30T01:50:10.005633,9,9
2026-06-30 01:51:36,mediboard,대전광역시,0,0,A1600003,대전한국병원,1602,D,16,7,9,55286623,1,1,16,2026-06-30T01:50:10.005633,8,10
2026-06-30 01:51:36,mediboard,대전광역시,0,0,A1602246,대청병원,1603,D,16,8,9,55286737,1,1,16,2026-06-30T01:50:10.005633,9,10
2026-06-30 01:51:36,mediboard,대전광역시,0,0,A1600008,의료법인영훈의료재단대전선병원,1605,C,16,13,17,55286624,4,9,16,2026-06-30T01:50:10.005633,17,26
2026-06-30 01:51:36,mediboard,대전광역시,0,0,A1600007,의료법인영훈의료재단유성선병원,1604,C,16,13,17,55286513,3,7,16,2026-06-30T01:50:10.005633,16,24
2026-06-30 01:51:36,mediboard,대전광역시,0,6,A1600001,충남대학교병원,1605,A,16,11,28,55286565,5,5,16,2026-06-30T01:50:10.005633,16,39
2026-06-30 01:51:36,mediboard,대전광역시,0,0,A1600005,학교법인가톨릭학원가톨릭대학교대전성모병원,1605,C,16,14,19,55286834,2,3,16,2026-06-30T01:50:10.005633,16,22
2026-06-30 01:51:36,mediboard,대전광역시,5,5,A1600006,학교법인건양교육재단건양대학교병원,1603,A,16,22,24,55286512,5,5,16,2026-06-30T01:50:10.005633,32,34
2026-06-30 01:51:36,mediboard,대전광역시,0,0,A1600002,학교법인을지학원대전을지대학교병원,1603,C,16,22,23,55286790,6,6,16,2026-06-30T01:50:10.005633,28,29
2026-06-30 01:51:36,mediboard,울산광역시,0,0,A1700001,서울산보람병원,1704,D,17,9,10,55286514,1,1,17,2026-06-30T01:50:10.005633,10,11
2026-06-30 01:51:36,mediboard,울산광역시,0,0,A1700003,울산병원,1701,C,17,16,19,55286681,3,3,17,2026-06-30T01:50:10.005633,19,22
2026-06-30 01:51:36,mediboard,울산광역시,0,0,A1700002,의료법인동강의료재단동강병원,1705,C,17,22,24,55286738,3,3,17,2026-06-30T01:50:10.005633,25,27
2026-06-30 01:51:36,mediboard,울산광역시,0,0,A1700025,의료법인송은의료재단울산시티병원,1703,C,17,15,17,55286682,3,3,17,2026-06-30T01:50:10.005633,18,20
2026-06-30 01:51:36,mediboard,울산광역시,0,0,A1700011,의료법인은성의료재단좋은삼정병원,1701,D,17,9,9,55286739,1,1,17,2026-06-30T01:50:10.005633,10,10
2026-06-30 01:51:36,mediboard,울산광역시,0,0,A1700028,의료법인정안의료재단중앙병원,1701,C,17,15,17,55286566,3,3,17,2026-06-30T01:50:10.005633,18,20
2026-06-30 01:51:36,mediboard,울산광역시,7,8,A1700004,학교법인울산공업학원울산대학교병원,1702,A,17,12,23,55286625,6,6,17,2026-06-30T01:50:10.005633,25,37
2026-06-30 01:51:36,mediboard,경기도,0,0,A2100019,(의)영문의료재단 다보스병원,2136,C,21,10,13,55286571,7,7,21,2026-06-30T01:50:10.005633,17,20
2026-06-30 01:51:36,mediboard,경기도,0,0,A2100122,(의)효심의료재단용인서울병원,2136,D,21,8,10,55286843,0,0,21,2026-06-30T01:50:10.005633,8,10
2026-06-30 01:51:36,mediboard,경기도,0,0,A2100052,가톨릭대학교부천성모병원,2113,C,21,24,31,55286474,6,6,21,2026-06-30T01:50:10.005633,30,37
