collected_at,source,region,childRealTimeBed,childTotalBed,emogCode,emogDesc,emogDstr,emogGrdc2,emogLoca,generalRealTimeBed,generalTotalBed,id,isoRealTimeBed,isoTotalBed,regionCode,updateDate,wholeRealTimeBed,wholeTotalBed
2026-06-23 02:25:01,mediboard,서울특별시,0,0,A1100011,가톨릭대학교여의도성모병원,1120,C,11,13,15,54446844,5,5,11,2026-06-23T02:25:10.004557,18,20
2026-06-23 02:25:01,mediboard,서울특별시,5,8,A1121013,가톨릭대학교은평성모병원,1122,C,11,15,24,54447065,4,4,11,2026-06-23T02:25:10.004557,24,36
2026-06-23 02:25:01,mediboard,서울특별시,3,3,A1100043,강동경희대학교병원,1102,A,11,12,15,54446738,2,5,11,2026-06-23T02:25:10.004557,17,23
2026-06-23 02:25:01,mediboard,서울특별시,2,2,A1100006,강북삼성병원,1123,C,11,2,15,54447059,3,3,11,2026-06-23T02:25:10.004557,7,20
2026-06-23 02:25:01,mediboard,서울특별시,3,4,A1100002,건국대학교병원,1106,C,11,13,20,54446957,3,3,11,2026-06-23T02:25:10.004557,19,27
2026-06-23 02:25:01,mediboard,서울특별시,0,0,A1100039,경찰병원,1118,D,11,3,3,54446962,2,2,11,2026-06-23T02:25:10.004557,5,5
2026-06-23 02:25:01,mediboard,서울특별시,3,3,A1100001,경희대학교병원,1111,C,11,10,15,54446899,4,5,11,2026-06-23T02:25:10.004557,17,23
2026-06-23 02:25:01,mediboard,서울특별시,2,3,A1100014,고려대학교의과대학부속구로병원,1107,A,11,11,29,54446845,4,5,11,2026-06-23T02:25:10.004557,17,37
2026-06-23 02:25:01,mediboard,서울특별시,0,0,A1100026,구로성심병원,1107,D,11,4,9,54447062,1,1,11,2026-06-23T02:25:10.004557,5,10
2026-06-23 02:25:01,mediboard,서울특별시,3,3,A1100052,국립중앙의료원,1124,C,11,7,17,54447009,10,10,11,2026-06-23T02:25:10.004557,20,30
2026-06-23 02:25:01,mediboard,서울특별시,0,0,A1122033,기쁨병원,1115,D,11,4,4,54446692,1,1,11,2026-06-23T02:25:10.004557,5,5
2026-06-23 02:25:01,mediboard,서울특별시,0,0,A1100048,노원을지대학교병원,1109,C,11,10,17,54446690,5,5,11,2026-06-23T02:25:10.004557,15,22
2026-06-23 02:25:01,mediboard,서울특별시,0,0,A1100044,녹색병원,1125,D,11,2,5,54447008,5,5,11,2026-06-23T02:25:10.004557,7,10
2026-06-23 02:25:01,mediboard,서울특별시,0,0,A1100037,대림성모병원,1120,D,11,8,8,54446848,2,2,11,2026-06-23T02:25:10.004557,10,10
