collected_at,source,region,childRealTimeBed,childTotalBed,emogCode,emogDesc,emogDstr,emogGrdc2,emogLoca,generalRealTimeBed,generalTotalBed,id,isoRealTimeBed,isoTotalBed,regionCode,updateDate,wholeRealTimeBed,wholeTotalBed
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100011,가톨릭대학교여의도성모병원,1120,C,11,14,15,47936201,5,5,11,2026-04-30T00:00:10.005445,19,20
2026-04-30 00:02:45,mediboard,서울특별시,8,8,A1121013,가톨릭대학교은평성모병원,1122,C,11,17,24,47936417,3,4,11,2026-04-30T00:00:10.005445,28,36
2026-04-30 00:02:45,mediboard,서울특별시,3,3,A1100043,강동경희대학교병원,1102,A,11,0,15,47936092,4,5,11,2026-04-30T00:00:10.005445,7,23
2026-04-30 00:02:45,mediboard,서울특별시,2,2,A1100006,강북삼성병원,1123,C,11,4,15,47936411,3,3,11,2026-04-30T00:00:10.005445,9,20
2026-04-30 00:02:45,mediboard,서울특별시,3,4,A1100002,건국대학교병원,1106,C,11,4,20,47936311,3,3,11,2026-04-30T00:00:10.005445,10,27
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100039,경찰병원,1118,D,11,3,3,47936316,2,2,11,2026-04-30T00:00:10.005445,5,5
2026-04-30 00:02:45,mediboard,서울특별시,2,3,A1100001,경희대학교병원,1111,C,11,11,15,47936256,5,5,11,2026-04-30T00:00:10.005445,18,23
2026-04-30 00:02:45,mediboard,서울특별시,1,3,A1100014,고려대학교의과대학부속구로병원,1107,A,11,8,29,47936202,4,5,11,2026-04-30T00:00:10.005445,13,37
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100026,구로성심병원,1107,D,11,8,9,47936414,1,1,11,2026-04-30T00:00:10.005445,9,10
2026-04-30 00:02:45,mediboard,서울특별시,3,3,A1100052,국립중앙의료원,1124,C,11,14,17,47936362,10,10,11,2026-04-30T00:00:10.005445,27,30
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1122033,기쁨병원,1115,D,11,3,4,47936045,1,1,11,2026-04-30T00:00:10.005445,4,5
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100048,노원을지대학교병원,1109,C,11,10,17,47936043,5,5,11,2026-04-30T00:00:10.005445,15,22
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100044,녹색병원,1125,D,11,5,5,47936361,5,5,11,2026-04-30T00:00:10.005445,10,10
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100037,대림성모병원,1120,D,11,8,8,47936205,2,2,11,2026-04-30T00:00:10.005445,10,10
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100024,명지성모병원,1120,D,11,7,8,47936041,2,2,11,2026-04-30T00:00:10.005445,9,10
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100036,부민병원,1104,D,11,5,10,47936415,1,1,11,2026-04-30T00:00:10.005445,6,11
2026-04-30 00:02:45,mediboard,서울특별시,2,4,A1100010,삼성서울병원,1101,C,11,3,52,47936312,3,4,11,2026-04-30T00:00:10.005445,8,60
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100021,삼육서울병원,1111,C,11,10,13,47936313,4,7,11,2026-04-30T00:00:10.005445,14,20
2026-04-30 00:02:45,mediboard,서울특별시,4,12,A1100017,서울대학교병원,1123,A,11,-5,24,47936040,7,8,11,2026-04-30T00:00:10.005445,4,42
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100050,서울성심병원,1111,D,11,15,17,47936317,3,3,11,2026-04-30T00:00:10.005445,18,20
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100029,서울적십자병원,1123,D,11,10,10,47936148,0,1,11,2026-04-30T00:00:10.005445,10,11
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100022,서울특별시동부병원,1111,D,11,8,8,47936089,1,2,11,2026-04-30T00:00:10.005445,9,10
2026-04-30 00:02:45,mediboard,서울특별시,1,3,A1100040,서울특별시보라매병원,1112,C,11,18,31,47936149,2,3,11,2026-04-30T00:00:10.005445,21,37
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100223,서울특별시서남병원,1119,D,11,4,6,47936093,2,2,11,2026-04-30T00:00:10.005445,6,8
2026-04-30 00:02:45,mediboard,서울특별시,1,3,A1100035,서울특별시서울의료원,1125,A,11,6,19,47936315,5,5,11,2026-04-30T00:00:10.005445,12,27
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100028,성심의료재단강동성심병원,1102,C,11,5,15,47936314,9,9,11,2026-04-30T00:00:10.005445,14,24
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100054,성애의료재단성애병원,1120,C,11,13,15,47936363,5,11,11,2026-04-30T00:00:10.005445,18,26
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100032,세란병원,1123,D,11,8,10,47936204,1,1,11,2026-04-30T00:00:10.005445,9,11
2026-04-30 00:02:45,mediboard,서울특별시,4,4,A1100004,순천향대학교부속서울병원,1121,C,11,12,20,47936200,3,3,11,2026-04-30T00:00:10.005445,19,27
2026-04-30 00:02:45,mediboard,서울특별시,2,2,A1100015,연세대학교의과대학강남세브란스병원,1101,C,11,5,21,47936413,2,3,11,2026-04-30T00:00:10.005445,9,26
2026-04-30 00:02:45,mediboard,서울특별시,1,10,A1100007,연세대학교의과대학세브란스병원,1114,C,11,8,39,47936357,6,6,11,2026-04-30T00:00:10.005445,13,53
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100025,의료법인동신의료재단동신병원,1114,D,11,6,9,47936360,1,1,11,2026-04-30T00:00:10.005445,7,10
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100041,의료법인서울효천의료재단에이치플러스양지병원,1105,C,11,3,18,47936091,3,3,11,2026-04-30T00:00:10.005445,6,21
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100023,의료법인청구성심병원,1122,D,11,10,10,47936090,1,1,11,2026-04-30T00:00:10.005445,11,11
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100075,의료법인풍산의료재단동부제일병원,1125,D,11,6,7,47936044,1,1,11,2026-04-30T00:00:10.005445,7,8
2026-04-30 00:02:45,mediboard,서울특별시,2,2,A1100020,의료법인한전의료재단 한일병원,1110,C,11,12,21,47936359,4,4,11,2026-04-30T00:00:10.005445,18,27
2026-04-30 00:02:45,mediboard,서울특별시,8,8,A1100005,이화여자대학교의과대학부속목동병원,1119,A,11,10,19,47936356,5,6,11,2026-04-30T00:00:10.005445,23,33
2026-04-30 00:02:45,mediboard,서울특별시,9,9,A1120796,이화여자대학교의과대학부속서울병원,1104,C,11,-5,14,47936318,7,8,11,2026-04-30T00:00:10.005445,11,31
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100016,인제대학교상계백병원,1109,C,11,11,16,47936358,7,7,11,2026-04-30T00:00:10.005445,18,23
2026-04-30 00:02:45,mediboard,서울특별시,7,14,A1100009,재단법인아산사회복지재단서울아산병원,1118,C,11,10,36,47936258,11,26,11,2026-04-30T00:00:10.005445,25,73
2026-04-30 00:02:45,mediboard,서울특별시,3,4,A1100003,중앙대학교병원,1112,C,11,11,18,47936199,3,3,11,2026-04-30T00:00:10.005445,17,25
2026-04-30 00:02:45,mediboard,서울특별시,-1,6,A1100012,학교법인가톨릭학원가톨릭대학교서울성모병원,1115,C,11,-2,27,47936147,3,7,11,2026-04-30T00:00:10.005445,0,40
2026-04-30 00:02:45,mediboard,서울특별시,4,4,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),1117,A,11,13,30,47936257,9,9,11,2026-04-30T00:00:10.005445,26,43
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100053,한국보훈복지의료공단중앙보훈병원,1102,C,11,17,22,47936206,3,3,11,2026-04-30T00:00:10.005445,20,25
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100027,한국원자력의학원원자력병원,1109,D,11,9,9,47936042,3,3,11,2026-04-30T00:00:10.005445,12,12
2026-04-30 00:02:45,mediboard,서울특별시,1,2,A1100055,한림대학교강남성심병원,1120,C,11,15,22,47936260,3,3,11,2026-04-30T00:00:10.005445,19,27
2026-04-30 00:02:45,mediboard,서울특별시,2,3,A1100013,한양대학교병원,1116,A,11,15,20,47936412,9,12,11,2026-04-30T00:00:10.005445,26,35
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100051,혜민병원,1106,D,11,7,9,47936259,1,1,11,2026-04-30T00:00:10.005445,8,10
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100019,홍익병원,1119,D,11,3,9,47936203,1,1,11,2026-04-30T00:00:10.005445,4,10
2026-04-30 00:02:45,mediboard,서울특별시,0,0,A1100049,희명병원,1108,D,11,7,10,47936416,1,1,11,2026-04-30T00:00:10.005445,8,11
2026-04-30 00:02:45,mediboard,부산광역시,0,0,A1200028,(의)서일의료재단기장병원,1203,D,12,8,9,47936320,1,1,12,2026-04-30T00:00:10.005445,9,10
2026-04-30 00:02:45,mediboard,부산광역시,0,0,A1200004,고신대학교복음병원,1211,C,12,16,24,47936094,5,5,12,2026-04-30T00:00:10.005445,21,29
